Generation,Reward,Best Fitness,Mean Fitness,Std Fitness,Execution Time
0,0.7838232884221861,0.7838232884221861,-0.08591106247544693,0.4080953355516287,8782.36604642868
1,0.7838232884221861,0.7838232884221861,-0.06618706565156489,0.47876887944191515,8782.36604642868
2,1.1401368482708472,1.1401368482708472,0.14946633633964268,0.6345695018831565,8782.36604642868
3,1.3216742836097355,1.3216742836097355,0.3506832331738008,0.6331978765393808,8782.36604642868
4,1.5066815780427985,1.5066815780427985,0.4554416562446047,0.6453796955702107,8782.36604642868
5,1.5755649402388798,1.5755649402388798,0.5240880885857315,0.6047494729724078,8782.36604642868
6,1.5755649402388798,1.5755649402388798,0.46218672155961843,0.7373792224279215,8782.36604642868
7,1.6156131439433872,1.6156131439433872,0.5454052740423141,0.6485052487882503,8782.36604642868
8,1.6156131439433872,1.6156131439433872,0.4766387680155063,0.7238660351100802,8782.36604642868
9,1.8470051295563623,1.8470051295563623,0.6807257211404277,0.7925285870545549,8782.36604642868
10,2.1375052481306995,2.1375052481306995,0.6625629627706136,0.7988542003065751,8782.36604642868
11,2.1375052481306995,2.1375052481306995,0.36937304223574613,0.9018085452806199,8782.36604642868
12,2.1375052481306995,2.1375052481306995,0.5800055789133196,1.0562175761108272,8782.36604642868
13,2.2883730259884723,2.2883730259884723,0.6915161221997961,0.9182526218096397,8782.36604642868
14,3.186829212994346,3.186829212994346,0.765033084089038,1.1080032862503302,8782.36604642868
15,3.5362285367142,3.5362285367142,0.9846138711568241,1.1289065172980381,8782.36604642868
16,3.5362285367142,3.5362285367142,0.8081054118271392,1.388686074859846,8782.36604642868
17,3.5362285367142,3.5362285367142,0.8962217378708779,1.2157371345251478,8782.36604642868
18,3.5362285367142,3.5362285367142,0.8613822244939741,1.2088075907276723,8782.36604642868
19,3.5362285367142,3.5362285367142,0.7820245611795523,1.243255540051379,8782.36604642868
20,3.5362285367142,3.5362285367142,0.9497115928003538,1.3094882807500203,8782.36604642868
21,3.5362285367142,3.5362285367142,1.2667881934960383,1.2001147401074137,8782.36604642868
22,3.5362285367142,3.5362285367142,1.2814060875148445,1.3040415335959197,8782.36604642868
23,3.5362285367142,3.5362285367142,1.194062447783288,1.403145941768659,8782.36604642868
24,3.5362285367142,3.5362285367142,1.2186414562212293,1.3320978992851067,8782.36604642868
25,3.5362285367142,3.5362285367142,1.1659165316594355,1.3029206777387685,8782.36604642868
26,3.5362285367142,3.5362285367142,1.1009003091631862,1.3908519309636538,8782.36604642868
27,3.5362285367142,3.5362285367142,1.1171342098561448,1.377101283918125,8782.36604642868
28,3.5362285367142,3.5362285367142,1.4998732570884692,1.3281723548391642,8782.36604642868
29,3.5599632133291945,3.5599632133291945,1.431689750979616,1.5180340014702876,8782.36604642868
30,3.5599632133291945,3.5599632133291945,1.089453347672881,1.5062792876524052,8782.36604642868
31,3.5599632133291945,3.5599632133291945,1.5207891494385848,1.504982415949305,8782.36604642868
32,3.865883314927472,3.865883314927472,1.6350934080754036,1.6894692978790642,8782.36604642868
33,3.865883314927472,3.865883314927472,1.2710856471471452,1.6725224773773206,8782.36604642868
34,3.865883314927472,3.865883314927472,1.318981908512358,1.5962355337866792,8782.36604642868
35,3.865883314927472,3.865883314927472,1.2770015336166936,1.4849345175069475,8782.36604642868
36,3.865883314927472,3.865883314927472,1.3874526886734866,1.6132825224709106,8782.36604642868
37,3.865883314927472,3.865883314927472,1.2012212253189443,1.7232676470213153,8782.36604642868
38,3.865883314927472,3.865883314927472,1.3816612990790886,1.5137901004816365,8782.36604642868
39,3.865883314927472,3.865883314927472,1.6729522842716467,1.7509717596649783,8782.36604642868
40,3.865883314927472,3.865883314927472,1.4569898995748198,1.6387301225654676,8782.36604642868
41,3.865883314927472,3.865883314927472,1.478224635950899,1.5923213146258222,8782.36604642868
42,3.865883314927472,3.865883314927472,1.2280758684944,1.7846351871655968,8782.36604642868
43,3.865883314927472,3.865883314927472,1.2973869400262177,1.6591840309228696,8782.36604642868
44,4.000646862031436,4.000646862031436,1.277527472380775,1.6985024592748161,8782.36604642868
45,4.000646862031436,4.000646862031436,1.4395883878079463,1.6642587396471997,8782.36604642868
46,4.000646862031436,4.000646862031436,1.4942783105677073,1.6377411994716866,8782.36604642868
47,4.000646862031436,4.000646862031436,1.4025020140109532,1.5803318153422299,8782.36604642868
48,4.000646862031436,4.000646862031436,1.3678286842850518,1.6305257252794976,8782.36604642868
49,4.000646862031436,4.000646862031436,1.4936861110295307,1.7015114045224835,8782.36604642868
50,4.419714420313453,4.419714420313453,1.1590631042807675,1.7458043767403244,8782.36604642868
51,4.419714420313453,4.419714420313453,1.662476111448327,1.7384491696176476,8782.36604642868
52,4.419714420313453,4.419714420313453,1.3241945672829876,1.8380136019467452,8782.36604642868
53,4.419714420313453,4.419714420313453,1.843773341979805,1.6287772794276967,8782.36604642868
54,4.419714420313453,4.419714420313453,1.778564767199521,1.832118114732684,8782.36604642868
55,4.419714420313453,4.419714420313453,1.7113448464561043,1.6853179700409064,8782.36604642868
56,4.419714420313453,4.419714420313453,1.7607249623528844,1.8077582178602598,8782.36604642868
57,4.419714420313453,4.419714420313453,2.0828203617707852,1.764022297933334,8782.36604642868
58,4.419714420313453,4.419714420313453,1.249882451892432,1.877740351002377,8782.36604642868
59,4.419714420313453,4.419714420313453,1.177197310959579,1.888361428891499,8782.36604642868
60,4.419714420313453,4.419714420313453,1.387336827190363,1.7837360391406714,8782.36604642868
61,4.419714420313453,4.419714420313453,1.2630333908302247,1.7925834640683225,8782.36604642868
62,4.419714420313453,4.419714420313453,1.336043318002148,1.8393319964970265,8782.36604642868
63,4.419714420313453,4.419714420313453,1.6709882867036607,1.9313941412897146,8782.36604642868
64,4.419714420313453,4.419714420313453,1.3528623510440283,1.7864302101909562,8782.36604642868
65,4.419714420313453,4.419714420313453,1.3734092739265362,1.793109308108089,8782.36604642868
66,4.419714420313453,4.419714420313453,1.6718230820730504,1.8354081164993734,8782.36604642868
67,4.419714420313453,4.419714420313453,1.2221799578753187,1.7839072391924782,8782.36604642868
68,4.419714420313453,4.419714420313453,1.3543591490740403,1.7644065592210099,8782.36604642868
69,4.419714420313453,4.419714420313453,1.406461376674112,1.707751010559462,8782.36604642868
70,4.419714420313453,4.419714420313453,1.2336426592605079,1.9184143941570793,8782.36604642868
71,4.419714420313453,4.419714420313453,1.3054012586113612,1.955673980983422,8782.36604642868
72,4.419714420313453,4.419714420313453,1.2079493603788258,1.7770557625469876,8782.36604642868
73,4.419714420313453,4.419714420313453,1.1658480732254106,1.796992084995228,8782.36604642868
74,4.419714420313453,4.419714420313453,1.1792316096407054,1.9404502597478746,8782.36604642868
75,4.419714420313453,4.419714420313453,1.2616524806400329,1.8521159292855687,8782.36604642868
76,4.419714420313453,4.419714420313453,1.4621213634871608,2.0098532789928503,8782.36604642868
77,4.419714420313453,4.419714420313453,1.8575631976427016,2.01713072354147,8782.36604642868
78,4.419714420313453,4.419714420313453,1.1851473924824627,1.7904320350342382,8782.36604642868
79,4.419714420313453,4.419714420313453,1.2393863879764875,2.1205127920056155,8782.36604642868
80,4.419714420313453,4.419714420313453,1.1576376227015763,1.8283780702332901,8782.36604642868
81,4.419714420313453,4.419714420313453,1.1724502125094407,1.800567255262396,8782.36604642868
82,4.419714420313453,4.419714420313453,1.417381147193225,1.9824688011878218,8782.36604642868
83,4.419714420313453,4.419714420313453,1.32595510196585,1.9005126040493452,8782.36604642868
84,4.419714420313453,4.419714420313453,1.186987673352333,2.0061968507813686,8782.36604642868
85,4.419714420313453,4.419714420313453,1.5860848403046592,2.029853227901063,8782.36604642868
86,4.419714420313453,4.419714420313453,1.4999006475929175,1.8015278304159525,8782.36604642868
87,4.419714420313453,4.419714420313453,1.1710901472104627,1.7897310865817544,8782.36604642868
88,4.419714420313453,4.419714420313453,1.3994680333931808,1.8995706749860188,8782.36604642868
89,4.419714420313453,4.419714420313453,1.305414278187419,1.7225739475392718,8782.36604642868
90,4.419714420313453,4.419714420313453,1.3255340994049942,2.00685399059629,8782.36604642868
91,4.419714420313453,4.419714420313453,1.5192069516914244,1.9491010623116478,8782.36604642868
92,4.419714420313453,4.419714420313453,1.4787710850611007,1.8589878088742788,8782.36604642868
93,4.419714420313453,4.419714420313453,1.4231018800825712,1.793097314711421,8782.36604642868
94,4.419714420313453,4.419714420313453,1.3536476594789726,1.9796962140135805,8782.36604642868
95,4.419714420313453,4.419714420313453,1.168750009982573,1.7770082040978583,8782.36604642868
96,4.419714420313453,4.419714420313453,1.4861058374605058,1.8238917810552084,8782.36604642868
